Sample	Query	Marker	Start_pos	End_pos	Taxonomy	Abundance	iNode	E.value	LWR	EvoDist	Distances	Depth_m
SI072_100m_contig_classified	k147_473982_1_1	NapA	1	217	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__UBA1096; g__UBA1096	0	213	1.1e-63	1	0.1854	0.0001,0.1854,0.0	100
SI072_100m_contig_classified	k147_194336_13_1	NapA	169	904	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	89.7741684086528	286	5.5e-43	1	0.7644	0.1828,0.5817,0.0	100
SI072_100m_contig_classified	k147_351436_1_1	NapA	1	397	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__LGRT01	0	369	4.1e-151	0.5880655383	0.1677	0.0531,0.1146,0.0	100
SI072_100m_contig_classified	k147_152638_1_1	NapA	160	815	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__UBA2165; g__GCA-2712665	15.745809344705	409	6.3e-227	1	0.2194	0.0734,0.146,0.0	100
SI072_100m_contig_classified	k147_430462_31_1	NapA	175	913	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales; f__UBA868; g__GCA-2726415	26.6765708646342	428	8.5e-263	1	0.0565	0.004,0.0525,0.0	100
SI072_100m_contig_classified	k147_174224_1_1	NapA	1	188	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A; g__JACNJU01	58.7891638164541	498	9.1e-60	0.6718456811	0.1613	0.0559,0.1054,0.0	100
SI072_100m_contig_classified	k147_432989_1_1	NapA	1	625	r__Root; d__Bacteria	0	528	7.8e-79	1	0.9354	0.1228,0.4026,0.41	100
SI072_100m_contig_classified	k147_437500_1_1	NapA	1	237	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Casp-alpha2; g__JABJGO01; s__JABJGO01 sp018662225	0	730	3.3e-68	0.9982162084	2e-04	0.0001,0.0001,0.0	100
SI072_100m_contig_classified	k147_4421_2_1	NapA	1	456	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Photobacterium	24.6244085283832	1998	1.9e-101	1	0.1484	0.0689,0.0795,0.0	100
SI072_100m_contig_classified	k147_653747_2_1	NapA	1	601	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus	0	2056	5.1e-101	1	0.1614	0.0001,0.1614,0.0	100
SI072_100m_contig_classified	k147_543459_1_1	NapA	1	521	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089	14.7503846160167	2107	5.5e-98	1	0.3513	0.1826,0.1687,0.0	100
SI072_100m_contig_classified	k147_604595_2_1	NapA	1	597	r__Root; d__Bacteria; p__Actinobacteriota	0	2158	1.6e-112	1	1.1328	0.4233,0.7094,0.0	100
SI072_100m_contig_classified	k147_110708_1_1	NapA	1	688	r__Root	0	2183	3.8e-127	1	1.6908	0.7888,0.9021,0.0	100
SI072_100m_contig_classified	k147_426616_4_1	NapA	2	691	r__Root; d__Bacteria	0	2186	6.9e-128	1	1.2381	0.4385,0.7996,0.0	100
SI072_100m_contig_classified	k147_122741_1_1	NapA	1	192	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615	0	2186	4.8e-44	1	0.6652	0.1319,0.5333,0.0	100
SI072_100m_contig_classified	k147_173345_5_1	NapA	48	793	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0	2214	1.2e-98	0.8894281644	0.6786	0.0545,0.3104,0.3137	100
SI072_100m_contig_classified	k147_468627_2_1	NapA	11	691	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; g__UBA8079	0	2223	7.5e-89	1	0.1645	0.0538,0.1106,0.0	100
SI072_100m_contig_classified	k147_394922_1_1	NapA	1	376	r__Root; d__Bacteria	37.3442277183281	2248	5.5e-83	1	0.7658	0.4732,0.1054,0.1872	100
SI072_100m_contig_classified	k147_486040_2_1	NapA	1	808	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0	2267	3.9e-143	1	0.8257	0.3223,0.5034,0.0	100
SI072_100m_contig_classified	k147_491681_1_1	NapA	1	362	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales	0	2279	1.8e-96	1	0.6134	0.2728,0.3405,0.0	100
SI072_100m_contig_classified	k147_602660_1_1	NapA	8	403	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615	16.9971319416352	2299	1.3e-41	1	0.7309	0.2205,0.5104,0.0	100
SI072_100m_contig_classified	k147_175461_1_1	NapA	3	223	r__Root; d__Bacteria; p__Desulfobacterota; c__Desulfobulbia	0	2377	2.9e-38	1	0.7997	0.301,0.4987,0.0	100
SI072_100m_contig_classified	k147_518235_16_1	NapA	35	708	r__Root; d__Bacteria	257.215181252653	2393	2.4e-27	1	1.3385	0.5865,0.752,0.0	100
SI072_100m_contig_classified	k147_573912_5_1	NapA	3	922	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	26.0774179361237	2429	1.1e-88	1	0.3496	0.0896,0.2601,0.0	100
SI072_100m_contig_classified	k147_177164_1_1	NapA	16	372	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__MedAcidi-G1; g__MedAcidi-G2B	0	2451	1.6e-72	1	0.1449	0.0001,0.1448,0.0	100
SI072_100m_contig_classified	k147_64316_1_1	NapA	1	602	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__UBA8110	32.0820865398364	2462	7.2e-72	1	0.2385	0.1331,0.1054,0.0	100
SI072_100m_contig_classified	k147_599912_7_1	NapA	27	713	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__MB11C04; g__GCA-2730975	0	40	1.4e-135	1	0.1393	0.0659,0.0734,0.0	100
SI072_100m_contig_classified	k147_108707_4_1	NapA	84	712	r__Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__SM1A02; g__GCA-002718515; s__GCA-002718515 sp018665385	0	109	8.6e-128	1	0.0632	0.0001,0.0631,0.0	100
SI072_100m_contig_classified	k147_601710_1_1	NapA	1	240	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia	0	136	5.8e-74	1	0.8975	0.2039,0.4573,0.2363	100
SI072_100m_contig_classified	k147_64582_3_1	NapA	178	921	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter; s__Pelagibacter sp902581605	333.681506806532	187	4.4e-219	1	0.0752	0.057,0.0182,0.0	100
SI072_100m_contig_classified	k147_646479_2_1	NapA	178	921	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter; s__Pelagibacter sp902581605	40.3198487391226	187	2.1e-219	1	0.0847	0.0627,0.0221,0.0	100
SI072_100m_contig_classified	k147_39846_1_1	NapA	1	365	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14; s__BACL14 sp902558495	5.27376765038406	191	3.2e-115	1	0.0546	0.0001,0.0546,0.0	100
SI072_100m_contig_classified	k147_638503_2_1	NapA	194	934	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus; s__Luminiphilus sp905182485	0	194	1.5e-229	1	0.0094	0.0001,0.0093,0.0	100
SI072_100m_contig_classified	k147_624616_45_1	NapA	187	941	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089; g__UBA9926	45.3003118686836	206	1e-235	1	0.129	0.0775,0.0515,0.0	100
SI072_100m_contig_classified	k147_139108_1_1	NapA	5	435	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__MedAcidi-G1; g__UBA9410	0	275	4.1e-52	1	0.1197	0.0309,0.0889,0.0	100
SI072_100m_contig_classified	k147_9377_53_1	NapA	168	918	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__HIMB59; f__GCA-002718135; g__JAGFWP01	32.8151918905835	360	1.6e-256	1	0.2261	0.0656,0.1605,0.0	100
SI072_100m_contig_classified	k147_442487_4_1	NapA	168	926	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__LGRT01	78.4766556524015	369	2.6e-260	1	0.1543	0.0737,0.0806,0.0	100
SI072_100m_contig_classified	k147_455302_4_1	NapA	168	927	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__LGRT01	16.2484705535809	369	1.2e-259	0.9625142437	0.1598	0.0866,0.0731,0.0	100
SI072_100m_contig_classified	k147_142583_7_1	NapA	167	924	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Casp-alpha2; g__Casp-alpha2	19.4226686079009	393	6e-262	1	0.2693	0.1774,0.0919,0.0	100
SI072_100m_contig_classified	k147_327014_1_1	NapA	1	197	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__UBA2165	0	408	2.2e-78	0.6702518883	0.5179	0.365,0.153,0.0	100
SI072_100m_contig_classified	k147_494538_7_1	NapA	173	914	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__Arctic96AD-7	237.204522072073	435	8.8e-265	1	0.2558	0.1488,0.107,0.0	100
SI072_100m_contig_classified	k147_572327_1_1	NapA	1	328	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	33.255821413245	505	4e-85	1	0.5402	0.0218,0.3034,0.215	100
SI072_100m_contig_classified	k147_455235_2_1	NapA	1	538	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Cycloclasticaceae; g__Cycloclasticus	44.5584535275505	921	1.2e-177	1	0.2004	0.095,0.1054,0.0	100
SI072_100m_contig_classified	k147_161084_7_1	NapA	1	902	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae	0	1998	3.1e-171	1	0.4235	0.111,0.3125,0.0	100
SI072_100m_contig_classified	k147_558942_1_1	NapA	1	323	r__Root; d__Bacteria; p__Proteobacteria	0	2008	7.8e-71	1	1.1363	0.4958,0.4634,0.1771	100
SI072_100m_contig_classified	k147_82402_2_1	NapA	9	539	r__Root; d__Bacteria; p__Proteobacteria	0	2107	7.7e-85	1	0.956	0.198,0.758,0.0	100
SI072_100m_contig_classified	k147_580417_9_1	NapA	1	489	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	93.1627052895044	2112	1.7e-104	1	0.8058	0.1817,0.6241,0.0	100
SI072_100m_contig_classified	k147_265597_1_1	NapA	2	406	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14	74.2787225306557	2166	9.6e-85	1	0.2111	0.0158,0.1953,0.0	100
SI072_100m_contig_classified	k147_85319_2_1	NapA	1	684	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324	29.9745042124019	2183	3.8e-127	1	0.5795	0.2937,0.2857,0.0	100
SI072_100m_contig_classified	k147_177518_1_1	NapA	1	688	r__Root; d__Bacteria; p__Proteobacteria	20.4878346553382	2186	2.4e-125	1	1.1	0.4229,0.6771,0.0	100
SI072_100m_contig_classified	k147_549113_1_1	NapA	16	367	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	15.6497983121153	2217	4.8e-50	1	0.7541	0.4091,0.3449,0.0	100
SI072_100m_contig_classified	k147_35018_5_1	NapA	34	705	r__Root	0	2230	2.6e-81	1	1.723	0.2679,0.6962,0.7589	100
SI072_100m_contig_classified	k147_121166_3_1	NapA	1	728	r__Root	15.8213029511522	2276	3e-149	1	1.4557	0.4452,0.7361,0.2744	100
SI072_100m_contig_classified	k147_367191_4_1	NapA	164	985	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	30.9847113463209	2298	4.7e-85	1	0.9114	0.2737,0.6377,0.0	100
SI072_100m_contig_classified	k147_424501_25_1	NapA	1	746	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__F082; g__GCA-002708315; s__GCA-002708315 sp018661505	0	2334	8.1e-146	1	0.0767	0.0001,0.0767,0.0	100
SI072_100m_contig_classified	k147_609578_14_1	NapA	28	656	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__F082	81.1994958911148	2390	1.6e-35	1	0.3285	0.0225,0.306,0.0	100
SI072_100m_contig_classified	k147_397141_7_1	NapA	4	921	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__LGRT01	0	2429	6e-87	1	0.1133	0.0001,0.1132,0.0	100
SI072_100m_contig_classified	k147_377508_2_1	NapA	27	928	r__Root	25.6393724396233	2448	1.8e-118	1	5.1069	1.1869,0.6636,3.2564	100
SI072_100m_contig_classified	k147_655268_1_1	NapA	1	811	r__Root; d__Bacteria; p__Myxococcota_A	0	2454	3.9e-119	1	0.9517	0.3508,0.6009,0.0	100
SI072_100m_contig_classified	k147_610089_1_1	NapA	1	586	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae	0	91	2.9e-128	1	0.4306	0.2027,0.2279,0.0	100
SI072_100m_contig_classified	k147_434683_1_1	NapA	1	263	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter; s__Pelagibacter sp902581605	19.5176191877332	187	6.2e-96	1	0.0667	0.0666,0.0001,0.0	100
SI072_100m_contig_classified	k147_214203_4_1	NapA	51	779	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__DUCF01	115.166464501977	188	1.3e-222	1	0.1933	0.1218,0.0715,0.0	100
SI072_100m_contig_classified	k147_481474_1_1	NapA	1	247	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae	0	191	1.9e-71	1	0.3177	0.0372,0.2805,0.0	100
SI072_100m_contig_classified	k147_484147_1_1	NapA	1	315	r__Root	0	280	3.4e-40	1	2.4106	0.3485,1.2903,0.7718	100
SI072_100m_contig_classified	k147_381120_1_1	NapA	1	421	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__OPU3-GD-OMZ; s__OPU3-GD-OMZ sp001901525	0	431	1.2e-160	1	2e-04	0.0001,0.0001,0.0	100
SI072_100m_contig_classified	k147_553219_1_1	NapA	1	779	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	2180.3479583035	505	8.7e-138	1	0.6592	0.0357,0.4084,0.215	100
SI072_100m_contig_classified	k147_25686_113_1	NapA	3	894	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__GCF-002020875; f__GCF-002020875; g__Thiopontia; s__Thiopontia autotrophica	0	531	2.2e-105	1	0.0985	0.0116,0.0869,0.0	100
SI072_100m_contig_classified	k147_437820_37_1	NapA	1	847	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Thioglobus; s__Thioglobus pontius	0	839	2.1e-247	1	0.0945	0.061,0.0335,0.0	100
SI072_100m_contig_classified	k147_374084_2_1	NapA	1	412	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Algibacter_B	0	1995	9.4e-107	1	0.3169	0.1871,0.1298,0.0	100
SI072_100m_contig_classified	k147_32804_5_1	NapA	1	703	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089; g__UBA9659	13.671343695953	2007	3.3e-131	1	0.2271	0.024,0.2032,0.0	100
SI072_100m_contig_classified	k147_42696_6_1	NapA	2	701	r__Root; d__Bacteria; p__Bacteroidota	0	2033	7.1e-132	1	0.9934	0.3168,0.6766,0.0	100
SI072_100m_contig_classified	k147_543415_1_1	NapA	1	375	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089; g__UBA9659	30.155486042666	2107	7.9e-75	1	0.2303	0.2302,0.0001,0.0	100
SI072_100m_contig_classified	k147_485750_1_1	NapA	6	187	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales	0	2126	1e-36	1	0.6164	0.2602,0.3562,0.0	100
SI072_100m_contig_classified	k147_570023_21_1	NapA	3	709	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14; s__BACL14 sp018657165	64.1641730796728	2166	1e-130	1	0.1005	0.0001,0.1004,0.0	100
SI072_100m_contig_classified	k147_365996_1_1	NapA	4	217	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__Arctic96AD-7	28.3912270264039	2183	5.4e-54	1	0.2662	0.251,0.0152,0.0	100
SI072_100m_contig_classified	k147_412816_1_1	NapA	3	258	r__Root; d__Bacteria	0	2186	1.3e-50	1	1.2696	0.45,0.8196,0.0	100
SI072_100m_contig_classified	k147_229989_1_1	NapA	34	750	r__Root	0	2230	1.2e-87	1	1.7729	0.264,0.7499,0.7589	100
SI072_100m_contig_classified	k147_425605_1_1	NapA	3	169	r__Root	0	2239	1.5e-35	1	1.5957	0.604,0.6003,0.3914	100
SI072_100m_contig_classified	k147_265454_3_1	NapA	14	720	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324	352.731389978094	2417	3.5e-71	1	0.5382	0.0396,0.4985,0.0	100
SI072_100m_contig_classified	k147_433291_1_1	NapA	1	649	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__MedAcidi-G1; g__MedAcidi-G2B	0	2451	7.8e-81	1	0.1379	0.0001,0.1378,0.0	100
SI072_100m_contig_classified	k147_90227_14_1	NapA	40	843	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__UBA8110	43.8095719556589	2462	5.8e-120	1	0.2385	0.1331,0.1054,0.0	100
SI072_100m_contig_classified	k147_410330_1_1	NapA	1	293	r__Root; d__Bacteria; p__Proteobacteria	0	2306	2.8e-42	0.9904513414	1.1525	0.184,0.5914,0.3771	100
SI072_100m_contig_classified	k147_126464_1_1	NapA	1	271	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; g__UBA8079	0	2223	9e-41	1	0.3151	0.2098,0.1054,0.0	100
SI072_100m_contig_classified	k147_25414_1_1	NapA	1	210	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter; s__Pelagibacter sp902581605	44.3038337931074	187	6.2e-54	1	0.0807	0.0497,0.031,0.0	100
SI072_120m_contig_classified	k147_27008_1_1	NapA	1	234	r__Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__SM1A02	0	108	1.2e-64	0.603735564	0.4386	0.1986,0.24,0.0	120
SI072_120m_contig_classified	k147_531413_1_1	NapA	1	568	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	0	187	6.3e-164	1	0.1274	0.0904,0.037,0.0	120
SI072_120m_contig_classified	k147_242046_2_1	NapA	1	519	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__LGRT01; s__LGRT01 sp001642945	0	369	4.1e-187	1	0.0165	0.0164,0.0001,0.0	120
SI072_120m_contig_classified	k147_303244_1_1	NapA	1	232	r__Root; d__Bacteria; p__Proteobacteria	0	401	2.6e-92	0.2830093555	0.9039	0.0001,0.3431,0.5607	120
SI072_120m_contig_classified	k147_245816_1_1	NapA	1	315	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A	654.428437404943	499	3.4e-81	0.8250272207	0.4072	0.0682,0.2049,0.1341	120
SI072_120m_contig_classified	k147_305927_1_1	NapA	1	333	r__Root; d__Bacteria; p__Actinobacteriota	0	525	1.6e-44	1	0.9518	0.4306,0.5212,0.0	120
SI072_120m_contig_classified	k147_156747_1_1	NapA	1	163	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Shewanellaceae	0	757	1.6e-53	0.4831927016	0.4278	0.0641,0.0858,0.2779	120
SI072_120m_contig_classified	k147_48478_1_1	NapA	1	340	r__Root; d__Bacteria; p__Desulfobacterota	0	870	5.3e-114	0.5702233196	0.4247	0.0712,0.181,0.1725	120
SI072_120m_contig_classified	k147_394904_1_1	NapA	1	198	r__Root; d__Bacteria; p__Proteobacteria	0	2109	3.3e-44	0.708968709	1.0268	0.2058,0.3104,0.5106	120
SI072_120m_contig_classified	k147_249694_1_1	NapA	2	179	r__Root; d__Bacteria	0	2186	5.9e-40	1	1.3287	0.5628,0.7659,0.0	120
SI072_120m_contig_classified	k147_488083_1_1	NapA	6	188	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales	0	2220	5.2e-31	0.3668945924	0.6709	0.2865,0.3844,0.0	120
SI072_120m_contig_classified	k147_519800_3_1	NapA	4	657	r__Root	0	2230	8.8e-75	1	1.8804	0.3283,0.7932,0.7589	120
SI072_120m_contig_classified	k147_314209_1_1	NapA	1	189	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__Arctic96AD-7	1114.82490096753	2417	3.6e-17	1	0.2849	0.1795,0.1054,0.0	120
SI072_120m_contig_classified	k147_367567_1_1	NapA	2	164	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Nitrincolaceae; g__ASP10-02a	0	2441	1.8e-20	1	0.1157	0.1156,0.0001,0.0	120
SI072_120m_contig_classified	k147_301472_5_1	NapA	1	545	r__Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA1151; f__UBA1328; g__UBA1328	0	165	1.4e-185	1	0.1333	0.1154,0.0179,0.0	120
SI072_120m_contig_classified	k147_363504_1_1	NapA	1	116	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales	0	173	4.1e-41	0.5687550388	0.3488	0.0338,0.0534,0.2615	120
SI072_120m_contig_classified	k147_625133_6_1	NapA	1	515	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus; s__Luminiphilus sp905182485	0	194	1.2e-152	1	0.0128	0.0001,0.0128,0.0	120
SI072_120m_contig_classified	k147_401244_1_1	NapA	1	169	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales	0	501	7.2e-64	0.4809806791	0.3819	0.0539,0.1496,0.1785	120
SI072_120m_contig_classified	k147_585823_2_1	NapA	1	654	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A; g__JABHGV01	0	529	2.7e-87	0.7778762888	0.2185	0.134,0.0845,0.0	120
SI072_120m_contig_classified	k147_248704_1_1	NapA	1	362	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Cycloclasticaceae; g__Cycloclasticus	0	921	3.8e-137	1	0.2004	0.095,0.1054,0.0	120
SI072_120m_contig_classified	k147_79327_1_1	NapA	7	250	r__Root; d__Bacteria	0	2103	1.4e-43	1	1.2869	0.6467,0.6402,0.0	120
SI072_120m_contig_classified	k147_439022_1_1	NapA	1	203	r__Root; d__Bacteria; p__Proteobacteria	0	2165	4.5e-50	0.7563028473	0.4508	0.0479,0.1643,0.2387	120
SI072_120m_contig_classified	k147_135771_1_1	NapA	1	323	r__Root; d__Bacteria	0	2186	2.5e-71	1	1.3325	0.6963,0.6362,0.0	120
SI072_120m_contig_classified	k147_377354_1_1	NapA	5	192	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; g__UBA8079	0	2299	5.2e-29	1	0.2156	0.1103,0.1054,0.0	120
SI072_120m_contig_classified	k147_103566_1_1	NapA	3	229	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A	0	2384	7.5e-40	1	0.3449	0.2659,0.079,0.0	120
SI072_120m_contig_classified	k147_378073_1_1	NapA	1	555	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__TCS55; g__UBA2126	111.357863126828	2465	7.2e-64	1	0.1671	0.0152,0.1519,0.0	120
SI072_120m_contig_classified	k147_279850_1_1	NapA	1	222	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0	91	3.1e-61	1	0.2505	0.1451,0.1054,0.0	120
SI072_120m_contig_classified	k147_604784_1_1	NapA	1	443	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter; s__Pelagibacter sp902581605	28.8023832976402	187	6.2e-130	1	0.0585	0.0584,0.0001,0.0	120
